,ID,Year,LocationAbbr,LocationDesc,Class,Topic,Indicator,Response,DataSource,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Stratification,StratificationType,IndicatorId,LocationOrder,ParentStateDisplayOrder,FootnoteType,FootNoteSymbol,FootnoteText,URL,DatasourceAbbr,Agency
39,2407262.0,2014.0,OR,Oregon,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.4,,,2.8,4.0,226.0,Overall,Overall,CHCKIDNY,40.0,40.0,,,,,,
40,2410751.0,2014.0,PA,Pennsylvania,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.7,,,2.3,3.1,354.0,Overall,Overall,CHCKIDNY,41.0,41.0,,,,,,
41,2414094.0,2014.0,RI,Rhode Island,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,1.9,3.0,183.0,Overall,Overall,CHCKIDNY,42.0,42.0,,,,,,
42,2418455.0,2014.0,SC,South Carolina,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.7,,,2.3,3.1,360.0,Overall,Overall,CHCKIDNY,43.0,43.0,,,,,,
43,2422076.0,2014.0,SD,South Dakota,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.1,,,1.6,2.6,210.0,Overall,Overall,CHCKIDNY,44.0,44.0,,,,,,
44,2425076.0,2014.0,TN,Tennessee,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.1,,,2.6,3.7,222.0,Overall,Overall,CHCKIDNY,45.0,45.0,,,,,,
45,2428874.0,2014.0,TX,Texas,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.9,,,2.5,3.3,671.0,Overall,Overall,CHCKIDNY,46.0,46.0,,,,,,
46,2432517.0,2014.0,UT,Utah,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.6,,,2.3,2.9,450.0,Overall,Overall,CHCKIDNY,47.0,47.0,,,,,,
47,2436399.0,2014.0,VT,Vermont,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.8,,,2.3,3.2,187.0,Overall,Overall,CHCKIDNY,48.0,48.0,,,,,,
48,2439668.0,2014.0,VA,Virginia,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,2.1,2.9,294.0,Overall,Overall,CHCKIDNY,49.0,49.0,,,,,,
49,2444121.0,2014.0,WA,Washington,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.8,,,2.4,3.2,392.0,Overall,Overall,CHCKIDNY,50.0,50.0,,,,,,
50,2446779.0,2014.0,WV,West Virginia,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.6,,,3.0,4.1,257.0,Overall,Overall,CHCKIDNY,51.0,51.0,,,,,,
51,2451358.0,2014.0,WI,Wisconsin,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.2,,,1.7,2.6,215.0,Overall,Overall,CHCKIDNY,52.0,52.0,,,,,,
52,2455294.0,2014.0,WY,Wyoming,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.8,,,2.3,3.4,261.0,Overall,Overall,CHCKIDNY,53.0,53.0,,,,,,
53,2458052.0,2014.0,GU,Guam,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,4.2,,,3.1,5.2,104.0,Overall,Overall,CHCKIDNY,56.0,56.0,,,,,,
54,2461653.0,2014.0,PR,Puerto Rico,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.8,,,2.2,3.3,177.0,Overall,Overall,CHCKIDNY,60.0,60.0,,,,,,
55,,,,,,,,,,,,,,,,,,,,,,,Datasource,,Behavioral Risk Factor Surveillance System,http://www.cdc.gov/brfss,BRFSS,CDC
56,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,%,Percent,,,
57,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,CI,95% Confidence Interval,,,
58,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,n,"“Sample Size”. Translates to the number of adult respondents who answered this question, or were assigned to this category based on question responses for a calculated variable, or the number of states included for a median.",,,
59,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,,Translates to no data available for a record.,,,
60,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,No Data,Translates to no data available for record.,,,
61,,,,,,,,,,,,,,,,,,,,,,,SuggestedCitation,,"Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. BRFSS Prevalence & Trends Data [online]. 2015.",https://www.cdc.gov/brfss/brfssprevalence/,,
62,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Prevalence Data and Data Analysis Tools,/brfss/data_tools.htm,,
63,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Behavioral Risk Factor Surveillance System (BRFSS),/brfss/index.html,,
64,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Division of Population Health,/nccdphp/dph/index.html,,
65,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Survey Data & Documentation,/brfss/data_documentation/index.htm,,
0,2270424.0,2013.0,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,,,53.0,Overall,Overall,CHCKIDNY,1.0,1.0,,,,,,
1,2270258.0,2013.0,UW,All States and DC (median) **,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,,,51.0,Overall,Overall,CHCKIDNY,2.0,2.0,,,,,,
2,2069036.0,2013.0,AL,Alabama,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.9,,,2.4,3.4,242.0,Overall,Overall,CHCKIDNY,3.0,3.0,,,,,,
3,2072466.0,2013.0,AK,Alaska,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,1.7,,,1.2,2.2,86.0,Overall,Overall,CHCKIDNY,4.0,4.0,,,,,,
4,2075783.0,2013.0,AZ,Arizona,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.3,,,2.3,4.3,184.0,Overall,Overall,CHCKIDNY,5.0,5.0,,,,,,
5,2079655.0,2013.0,AR,Arkansas,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.1,,,2.6,3.7,255.0,Overall,Overall,CHCKIDNY,6.0,6.0,,,,,,
6,2083819.0,2013.0,CA,California,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.8,,,2.3,3.3,349.0,Overall,Overall,CHCKIDNY,7.0,7.0,,,,,,
7,2087534.0,2013.0,CO,Colorado,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.0,,,1.7,2.3,345.0,Overall,Overall,CHCKIDNY,8.0,8.0,,,,,,
8,2091889.0,2013.0,CT,Connecticut,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.1,,,1.7,2.5,195.0,Overall,Overall,CHCKIDNY,9.0,9.0,,,,,,
9,2095140.0,2013.0,DE,Delaware,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.6,,,2.1,3.1,170.0,Overall,Overall,CHCKIDNY,10.0,10.0,,,,,,
10,2098673.0,2013.0,DC,District of Columbia,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,1.9,3.0,164.0,Overall,Overall,CHCKIDNY,11.0,11.0,,,,,,
11,2103254.0,2013.0,FL,Florida,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.5,,,3.0,3.9,1438.0,Overall,Overall,CHCKIDNY,12.0,12.0,,,,,,
12,2107383.0,2013.0,GA,Georgia,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.7,,,2.4,3.1,305.0,Overall,Overall,CHCKIDNY,13.0,13.0,,,,,,
13,2110545.0,2013.0,HI,Hawaii,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.1,,,2.6,3.7,285.0,Overall,Overall,CHCKIDNY,14.0,14.0,,,,,,
14,2114475.0,2013.0,ID,Idaho,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.0,,,1.6,2.4,163.0,Overall,Overall,CHCKIDNY,15.0,15.0,,,,,,
15,2118173.0,2013.0,IL,Illinois,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,1.9,2.8,191.0,Overall,Overall,CHCKIDNY,16.0,16.0,,,,,,
16,2121745.0,2013.0,IN,Indiana,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,2.2,2.8,360.0,Overall,Overall,CHCKIDNY,17.0,17.0,,,,,,
17,2125726.0,2013.0,IA,Iowa,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.2,,,1.8,2.6,215.0,Overall,Overall,CHCKIDNY,18.0,18.0,,,,,,
18,2130100.0,2013.0,KS,Kansas,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.1,,,1.9,2.4,617.0,Overall,Overall,CHCKIDNY,19.0,19.0,,,,,,
19,2133481.0,2013.0,KY,Kentucky,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.7,,,2.3,3.1,404.0,Overall,Overall,CHCKIDNY,20.0,20.0,,,,,,
20,2137129.0,2013.0,LA,Louisiana,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.2,,,1.8,2.7,185.0,Overall,Overall,CHCKIDNY,21.0,21.0,,,,,,
21,2141431.0,2013.0,ME,Maine,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.3,,,1.9,2.6,232.0,Overall,Overall,CHCKIDNY,22.0,22.0,,,,,,
22,2144663.0,2013.0,MD,Maryland,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.2,,,1.8,2.6,361.0,Overall,Overall,CHCKIDNY,23.0,23.0,,,,,,
23,2149356.0,2013.0,MA,Massachusetts,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.1,,,1.8,2.5,453.0,Overall,Overall,CHCKIDNY,24.0,24.0,,,,,,
24,2152469.0,2013.0,MI,Michigan,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.0,,,2.6,3.4,495.0,Overall,Overall,CHCKIDNY,25.0,25.0,,,,,,
25,2156736.0,2013.0,MN,Minnesota,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,1.9,,,1.5,2.4,360.0,Overall,Overall,CHCKIDNY,26.0,26.0,,,,,,
26,2159698.0,2013.0,MS,Mississippi,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.8,,,2.3,3.3,266.0,Overall,Overall,CHCKIDNY,27.0,27.0,,,,,,
27,2164414.0,2013.0,MO,Missouri,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.0,,,1.6,2.4,211.0,Overall,Overall,CHCKIDNY,28.0,28.0,,,,,,
28,2168157.0,2013.0,MT,Montana,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,2.1,2.9,290.0,Overall,Overall,CHCKIDNY,29.0,29.0,,,,,,
29,2172105.0,2013.0,NE,Nebraska,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.0,,,1.7,2.3,453.0,Overall,Overall,CHCKIDNY,30.0,30.0,,,,,,
30,2175502.0,2013.0,NV,Nevada,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.7,,,2.7,4.7,194.0,Overall,Overall,CHCKIDNY,31.0,31.0,,,,,,
31,2179320.0,2013.0,NH,New Hampshire,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.7,,,2.3,3.2,226.0,Overall,Overall,CHCKIDNY,32.0,32.0,,,,,,
32,2183019.0,2013.0,NJ,New Jersey,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,2.0,2.8,359.0,Overall,Overall,CHCKIDNY,33.0,33.0,,,,,,
33,2186589.0,2013.0,NM,New Mexico,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.0,,,2.6,3.4,360.0,Overall,Overall,CHCKIDNY,34.0,34.0,,,,,,
34,2191069.0,2013.0,NY,New York,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.1,,,1.7,2.5,228.0,Overall,Overall,CHCKIDNY,35.0,35.0,,,,,,
35,2194481.0,2013.0,NC,North Carolina,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.6,,,2.1,3.0,286.0,Overall,Overall,CHCKIDNY,36.0,36.0,,,,,,
36,2198802.0,2013.0,ND,North Dakota,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.6,,,2.1,3.0,224.0,Overall,Overall,CHCKIDNY,37.0,37.0,,,,,,
37,2202326.0,2013.0,OH,Ohio,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,2.0,2.7,410.0,Overall,Overall,CHCKIDNY,38.0,38.0,,,,,,
38,2205767.0,2013.0,OK,Oklahoma,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.3,,,2.9,3.8,317.0,Overall,Overall,CHCKIDNY,39.0,39.0,,,,,,
39,2210295.0,2013.0,OR,Oregon,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.0,,,2.4,3.5,213.0,Overall,Overall,CHCKIDNY,40.0,40.0,,,,,,
40,2213666.0,2013.0,PA,Pennsylvania,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,2.1,2.8,336.0,Overall,Overall,CHCKIDNY,41.0,41.0,,,,,,
41,2217505.0,2013.0,RI,Rhode Island,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.0,,,1.6,2.5,161.0,Overall,Overall,CHCKIDNY,42.0,42.0,,,,,,
42,2220969.0,2013.0,SC,South Carolina,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.3,,,1.9,2.7,318.0,Overall,Overall,CHCKIDNY,43.0,43.0,,,,,,
43,2225363.0,2013.0,SD,South Dakota,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,1.9,3.1,201.0,Overall,Overall,CHCKIDNY,44.0,44.0,,,,,,
44,2229456.0,2013.0,TN,Tennessee,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.3,,,1.8,2.8,177.0,Overall,Overall,CHCKIDNY,45.0,45.0,,,,,,
45,2232577.0,2013.0,TX,Texas,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.1,,,2.6,3.5,395.0,Overall,Overall,CHCKIDNY,46.0,46.0,,,,,,
46,2237180.0,2013.0,UT,Utah,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.0,,,2.7,3.4,452.0,Overall,Overall,CHCKIDNY,47.0,47.0,,,,,,
47,2240525.0,2013.0,VT,Vermont,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.0,,,1.6,2.4,164.0,Overall,Overall,CHCKIDNY,48.0,48.0,,,,,,
48,2244285.0,2013.0,VA,Virginia,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,2.0,2.8,237.0,Overall,Overall,CHCKIDNY,49.0,49.0,,,,,,
49,2248320.0,2013.0,WA,Washington,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.4,,,2.9,3.9,443.0,Overall,Overall,CHCKIDNY,50.0,50.0,,,,,,
50,2252235.0,2013.0,WV,West Virginia,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.3,,,2.8,3.8,227.0,Overall,Overall,CHCKIDNY,51.0,51.0,,,,,,
51,2256415.0,2013.0,WI,Wisconsin,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,1.9,2.9,203.0,Overall,Overall,CHCKIDNY,52.0,52.0,,,,,,
52,2259938.0,2013.0,WY,Wyoming,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.8,,,2.3,3.3,238.0,Overall,Overall,CHCKIDNY,53.0,53.0,,,,,,
53,2263364.0,2013.0,GU,Guam,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,4.3,,,3.1,5.5,80.0,Overall,Overall,CHCKIDNY,56.0,56.0,,,,,,
54,2267075.0,2013.0,PR,Puerto Rico,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.7,,,2.2,3.2,185.0,Overall,Overall,CHCKIDNY,60.0,60.0,,,,,,
55,,,,,,,,,,,,,,,,,,,,,,,Datasource,,Behavioral Risk Factor Surveillance System,http://www.cdc.gov/brfss,BRFSS,CDC
56,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,%,Percent,,,
57,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,CI,95% Confidence Interval,,,
58,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,n,"“Sample Size”. Translates to the number of adult respondents who answered this question, or were assigned to this category based on question responses for a calculated variable, or the number of states included for a median.",,,
59,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,,Translates to no data available for a record.,,,
60,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,No Data,Translates to no data available for record.,,,
61,,,,,,,,,,,,,,,,,,,,,,,SuggestedCitation,,"Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. BRFSS Prevalence & Trends Data [online]. 2015.",https://www.cdc.gov/brfss/brfssprevalence/,,
62,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Prevalence Data and Data Analysis Tools,/brfss/data_tools.htm,,
63,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Behavioral Risk Factor Surveillance System (BRFSS),/brfss/index.html,,
64,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Division of Population Health,/nccdphp/dph/index.html,,
65,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Survey Data & Documentation,/brfss/data_documentation/index.htm,,
0,2067852.0,2012.0,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,,,53.0,Overall,Overall,CHCKIDNY,1.0,1.0,,,,,,
1,2067413.0,2012.0,UW,All States and DC (median) **,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,,,51.0,Overall,Overall,CHCKIDNY,2.0,2.0,,,,,,
2,1918927.0,2012.0,AL,Alabama,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,2.0,2.8,308.0,Overall,Overall,CHCKIDNY,3.0,3.0,,,,,,
3,1922041.0,2012.0,AK,Alaska,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.2,,,1.7,2.7,102.0,Overall,Overall,CHCKIDNY,4.0,4.0,,,,,,
4,1924675.0,2012.0,AZ,Arizona,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.7,,,3.0,4.4,337.0,Overall,Overall,CHCKIDNY,5.0,5.0,,,,,,
5,1928248.0,2012.0,AR,Arkansas,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.8,,,2.3,3.3,205.0,Overall,Overall,CHCKIDNY,6.0,6.0,,,,,,
6,1930546.0,2012.0,CA,California,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.6,,,2.2,2.9,519.0,Overall,Overall,CHCKIDNY,7.0,7.0,,,,,,
7,1933474.0,2012.0,CO,Colorado,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.0,,,1.7,2.2,306.0,Overall,Overall,CHCKIDNY,8.0,8.0,,,,,,
8,1935992.0,2012.0,CT,Connecticut,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.3,,,1.9,2.7,237.0,Overall,Overall,CHCKIDNY,9.0,9.0,,,,,,
9,1939020.0,2012.0,DE,Delaware,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,1.9,3.0,152.0,Overall,Overall,CHCKIDNY,10.0,10.0,,,,,,
10,1941616.0,2012.0,DC,District of Columbia,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,1.7,3.2,117.0,Overall,Overall,CHCKIDNY,11.0,11.0,,,,,,
11,1945276.0,2012.0,FL,Florida,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.5,,,2.9,4.1,321.0,Overall,Overall,CHCKIDNY,12.0,12.0,,,,,,
12,1947932.0,2012.0,GA,Georgia,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.4,,,2.9,4.0,281.0,Overall,Overall,CHCKIDNY,13.0,13.0,,,,,,
13,1950252.0,2012.0,HI,Hawaii,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.6,,,3.0,4.3,287.0,Overall,Overall,CHCKIDNY,14.0,14.0,,,,,,
14,1953172.0,2012.0,ID,Idaho,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.1,,,1.6,2.7,197.0,Overall,Overall,CHCKIDNY,15.0,15.0,,,,,,
15,1955830.0,2012.0,IL,Illinois,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.7,,,2.0,3.3,174.0,Overall,Overall,CHCKIDNY,16.0,16.0,,,,,,
16,1959210.0,2012.0,IN,Indiana,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.9,,,2.5,3.3,309.0,Overall,Overall,CHCKIDNY,17.0,17.0,,,,,,
17,1961543.0,2012.0,IA,Iowa,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.1,,,1.8,2.5,187.0,Overall,Overall,CHCKIDNY,18.0,18.0,,,,,,
18,1964406.0,2012.0,KS,Kansas,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.0,,,1.7,2.3,311.0,Overall,Overall,CHCKIDNY,19.0,19.0,,,,,,
19,1966700.0,2012.0,KY,Kentucky,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.0,,,2.6,3.4,456.0,Overall,Overall,CHCKIDNY,20.0,20.0,,,,,,
20,1969903.0,2012.0,LA,Louisiana,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,2.0,2.9,348.0,Overall,Overall,CHCKIDNY,21.0,21.0,,,,,,
21,1972684.0,2012.0,ME,Maine,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,2.0,2.7,278.0,Overall,Overall,CHCKIDNY,22.0,22.0,,,,,,
22,1975501.0,2012.0,MD,Maryland,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,2.0,2.8,387.0,Overall,Overall,CHCKIDNY,23.0,23.0,,,,,,
23,1977655.0,2012.0,MA,Massachusetts,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,1.8,,,1.6,2.1,605.0,Overall,Overall,CHCKIDNY,24.0,24.0,,,,,,
24,1981375.0,2012.0,MI,Michigan,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.4,,,2.9,3.9,455.0,Overall,Overall,CHCKIDNY,25.0,25.0,,,,,,
25,1984068.0,2012.0,MN,Minnesota,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.1,,,1.8,2.4,316.0,Overall,Overall,CHCKIDNY,26.0,26.0,,,,,,
26,1986751.0,2012.0,MS,Mississippi,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.9,,,2.4,3.3,273.0,Overall,Overall,CHCKIDNY,27.0,27.0,,,,,,
27,1989950.0,2012.0,MO,Missouri,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.8,,,2.3,3.3,233.0,Overall,Overall,CHCKIDNY,28.0,28.0,,,,,,
28,1992886.0,2012.0,MT,Montana,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.3,,,2.0,2.7,261.0,Overall,Overall,CHCKIDNY,29.0,29.0,,,,,,
29,1995428.0,2012.0,NE,Nebraska,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,2.2,2.7,608.0,Overall,Overall,CHCKIDNY,30.0,30.0,,,,,,
30,1998354.0,2012.0,NV,Nevada,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.3,,,2.5,4.2,165.0,Overall,Overall,CHCKIDNY,31.0,31.0,,,,,,
